ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,area_total,balcony,condition,floor,floors_total,building_year,area_code,location_lon,location_lat,address,contact_name,rooms,district,area_living,building_type,area_kitchen
1072960101,2026-07-07T12:32:04Z,"3-к квартира  Беды ул., 26","Ищете комфортную 3-комнатную квартиру в аренду в Минске? Предлагается просторная квартира в престижном Советском районе, на улице Беды. Идеальный вари",900.0,2580.12,True,https://re.kufar.by/vi/1072960101,89.3,3,,9.0,10.0,2015.0,23,27.5928,53.9354,"Леонида Беды ул, 26, Минск",ООО ТВОЯ СТОЛИЦА,,220,68.5,,
1071446696,2026-07-07T12:31:16Z,"2-к квартира  Победителей просп., 27","Просторная 2-комнатная квартира в Минске с машиноместом в паркинге!!! 

 Ищете идеальную квартиру для аренды в Минске? Представляем вашему вниманию 2-",1400.0,4013.52,True,https://re.kufar.by/vi/1071446696,70.0,3,,6.0,24.0,2012.0,22,27.5398,53.9117,"Победителей пр, 27, Минск",ООО ТВОЯ СТОЛИЦА,,90,,,
1057607923,2026-07-07T12:29:32Z,"4-к квартира  Сурганова ул., 27","Сдается просторная 4-комнатная квартира в Минске! Идеальный вариант для комфортного проживания в Советском районе.  

  Расположенная по адресу ул. Су",1700.0,4873.56,True,https://re.kufar.by/vi/1057607923,239.0,3,,3.0,7.0,2004.0,23,27.5952,53.9249,"Сурганова ул, 27, Минск",ООО ТВОЯ СТОЛИЦА,,,147.0,,
1027966967,2026-07-07T12:29:09Z,"4-к квартира  Чехова ул., 3","Элитная 4-х комнатная квартира 188 кв.м с машиноместом в подземном гараже, кухней 30 кв.м, гостиной 40 кв.м двумя санузлами, роялем Steinway и большой",1990.0,5704.93,True,https://re.kufar.by/vi/1027966967,231.6,3,,4.0,8.0,2002.0,22,27.5295,53.9144,"Чехова ул, 3, Минск",ООО ТВОЯ СТОЛИЦА,,,136.7,,28.9
1072364754,2026-07-07T12:28:34Z,"2-к квартира  Дзержинского просп., 80","Сдается уютная 2-комнатная квартира в аренду в Минске, расположенная по адресу: Дзержинского просп., в престижном Московском районе. Это идеальное пре",650.0,1863.42,True,https://re.kufar.by/vi/1072364754,56.0,1,,5.0,9.0,2008.0,29,27.4901,53.8696,"Дзержинского пр, 80, Минск",ООО ТВОЯ СТОЛИЦА,,320,27.2,,
1074277850,2026-07-07T12:28:18Z,"2-к квартира  Сторожевская ул., 6","Роскошная квартира в центре Минска в престижном доме: контроль доступа, 24-часовая охрана и услуги консьержа, камеры видеонаблюдения, 3 смарт-лифта, c",1800.0,5160.24,True,https://re.kufar.by/vi/1074277850,66.0,3,,14.0,16.0,2012.0,22,27.5568,53.9103,"Сторожовская ул, 6, Минск",ООО ТВОЯ СТОЛИЦА,,260,50.0,,
1074277849,2026-07-07T12:27:53Z,"4-к квартира  Олешева ул., 1","Стильная и просторная трехкомнатная квартира. Площадь 115.9 кв.м. Квартира находится в современном доме (2009 год постройки), расположенном в одном из",1100.0,3153.48,True,https://re.kufar.by/vi/1074277849,115.9,2,,12.0,15.0,2009.0,23,27.6078,53.9448,"Олешева ул, 1, Минск",ООО ТВОЯ СТОЛИЦА,,,64.7,,14.7
1072960102,2026-07-07T12:27:15Z,"2-к квартира  Люксембург ул., 174","Двухкомнатная квартира с новым современным ремонтом в московском районе. Общая площадь 44,7 м.кв. Для комфортного проживания в квартире есть вся необх",570.0,1634.08,True,https://re.kufar.by/vi/1072960102,44.0,1,,4.0,5.0,1966.0,29,27.5029,53.8907,"Розы Люксембург ул, 174, Минск",ООО ТВОЯ СТОЛИЦА,,,26.0,,5.0
1027398262,2026-07-07T12:26:54Z,"3-к квартира  Сурганова ул., 38","Ищете комфортное и современное жилье? Предлагаем вам уютную трехкомнатную квартиру-студию в Советском районе — идеальное решение для тех, кто ценит уд",980.0,2809.46,True,https://re.kufar.by/vi/1027398262,75.0,2,,7.0,7.0,1972.0,23,27.5934,53.9274,"Сурганова ул, 38, Минск",ООО ТВОЯ СТОЛИЦА,,,27.8,,
1076060894,2026-07-07T12:26:49Z,Квартиры,"Видовая квартира в супер локации! , с 2/мя спальнями. Квартира сдается на 1 месяц",1500.0,4300.2,False,https://re.kufar.by/vi/1076060894,74.0,1,5,16.0,25.0,,22,27.461247,53.94326,"Победителей пр, 135Б, Минск",Елена,4.0,,65.0,10,
1066095438,2026-07-07T12:26:24Z,"3-к квартира  Казарменный пер., 4","Сдаётся стильная 3-комнатная квартира по адресу переулок Казарменный 4. 

 Идеальный вариант для комфортной жизни! Просторная, светлая квартира с каче",1100.0,3153.48,True,https://re.kufar.by/vi/1066095438,92.1,3,,6.0,13.0,2002.0,27,27.5727,53.8951,"Казарменный переулок, 4, Минск",ООО ТВОЯ СТОЛИЦА,,,52.2,,12.7
1043363278,2026-07-07T12:25:52Z,"4-к квартира  Привабная ул., 5","Четырехкомнатная квартира общей площадью 176 м2 на улице Привабная, 5 в малоквартирном доме. 

 Месторасположение отличается удачным сочетанием зелено",2600.0,7453.68,True,https://re.kufar.by/vi/1043363278,176.0,2,,2.0,4.0,2005.0,30,27.4699,53.9003,"Привабная ул, 5, Минск",ООО ТВОЯ СТОЛИЦА,,165,,,
1062934167,2026-07-07T12:23:49Z,"3-к квартира  Маяковского ул., 100",Трехкомнатная квартира в Ленинском районе. Общая площадь 85 кв.м. Дом 2009 года постройки. В квартире сделан современный ремонт по дизайнерскому-проек,850.0,2436.78,True,https://re.kufar.by/vi/1062934167,85.0,3,,6.0,17.0,2009.0,27,27.5683,53.874,"Маяковского ул, 100, Минск",ООО ТВОЯ СТОЛИЦА,,,50.0,,
1065272668,2026-07-07T12:23:26Z,"2-к квартира  Сторожовская ул., 6","Двухкомнатная квартира в самом сердце исторического центра Минска. Знаменитый дом «У Троицкого»- повышенный уровень безопасности, огороженная территор",1800.0,5160.24,True,https://re.kufar.by/vi/1065272668,71.0,3,,5.0,6.0,2011.0,22,27.557,53.9102,"Сторожовская ул, 6, Минск",ООО ТВОЯ СТОЛИЦА,,260,62.5,,
1035902910,2026-07-07T12:21:54Z,"3-к квартира  Маркса ул., 42","3-комнатная квартира-студия в престижном месте, центр Минска — ул. Карла Маркса, 42 

 Сдается стильная и полностью оборудованная трехкомнатная кварти",1280.0,3669.5,True,https://re.kufar.by/vi/1035902910,80.5,2,,9.0,9.0,1967.0,27,27.5673,53.9023,"Карла Маркса ул, 42, Минск",ООО ТВОЯ СТОЛИЦА,,,64.1,,
1042683945,2026-07-07T12:21:25Z,"2-к квартира  Туровского ул., 24","Ищете уютное жильё в престижном районе? Предлагаем современную 2-комнатную квартиру по адресу: ул. Туровского, всего в нескольких минутах ходьбы от ме",700.0,2006.76,True,https://re.kufar.by/vi/1042683945,45.4,3,,5.0,10.0,2018.0,24,27.6533,53.931,"Кирилла Туровского ул, 24, Минск",ООО ТВОЯ СТОЛИЦА,,325,39.6,,
1052892510,2026-07-07T12:20:52Z,"2-к квартира  Пионерская ул., 7","Сдается уютная 2-комнатная квартира в Минске, расположенная по адресу: ул. Пионерская, в престижном Центральном районе. Идеальный вариант для комфортн",1000.0,2866.8,True,https://re.kufar.by/vi/1052892510,70.0,3,,3.0,5.0,2008.0,22,27.4878,53.9389,"Пионерская ул, 7, Минск",ООО ТВОЯ СТОЛИЦА,,195,,,
1053429903,2026-07-07T12:20:28Z,"3-к квартира  Бурдейного ул., 18","Сдается просторная 3-комнатная квартира в Минске, Фрунзенский район, по ул. Бурдейного – идеальный выбор для комфортного проживания! Эта великолепная",1200.0,3440.16,True,https://re.kufar.by/vi/1053429903,113.0,1,,9.0,10.0,2005.0,30,27.4458,53.9051,"Бурдейного ул, 18, Минск",ООО ТВОЯ СТОЛИЦА,,80,51.0,,33.0
1060027996,2026-07-07T12:20:06Z,"4-к квартира  Независимости просп., 85/б","Сдается просторная 4-комнатная квартира в Минске! Идеальное предложение для тех, кто ищет комфорт и престиж в одном из лучших районов столицы. Квартир",3000.0,8600.4,True,https://re.kufar.by/vi/1060027996,158.0,3,,3.0,8.0,2008.0,24,27.6027,53.9233,"Независимости пр, 85, Минск",ООО ТВОЯ СТОЛИЦА,,,100.0,,
1074837276,2026-07-07T12:19:33Z,"2-к квартира  Мстиславца ул., 6","Сдается в аренду современная 2-комнатная квартира-студия в Минске, расположенная по адресу: ул. Мстиславца, в престижном микрорайоне Маяк Минска. Идеа",1000.0,2866.8,True,https://re.kufar.by/vi/1074837276,73.0,3,,8.0,9.0,2017.0,24,27.6512,53.9301,"Петра Мстиславца ул, 6, Минск",ООО ТВОЯ СТОЛИЦА,,325,,,
1064104863,2026-07-07T12:19:07Z,"3-к квартира  Грибоедова ул., 11","Сдается просторная 3-комнатная квартира в престижном Центральном районе Минска, по ул. Грибоедова. Это идеальное предложение для тех, кто ценит комфор",3000.0,8600.4,True,https://re.kufar.by/vi/1064104863,145.0,2,,2.0,5.0,2016.0,22,27.5269,53.9143,"Грибоедова ул, 11, Минск",ООО ТВОЯ СТОЛИЦА,,,,,
1070520644,2026-07-07T12:18:20Z,"2-к квартира  Заславская ул., 12","Сдается уютная 2-комнатная квартира в аренду в самом сердце Минска – Центральном районе, на Заславской улице! Это идеальное предложение для комфортног",550.0,1576.74,True,https://re.kufar.by/vi/1070520644,47.2,3,,2.0,9.0,1986.0,22,27.5371,53.9115,"Заславская ул, 12, Минск",ООО ТВОЯ СТОЛИЦА,,90,28.47,,7.3
1069968464,2026-07-07T12:18:10Z,"Аренда 1 кв. в самом центре Минска: ул. Володарского, дом 15.","Однокомнатная квартира в самом центре Минска: ул. Володарского, дом 15.

Высота потолков - 3,3 м. ! Квартира полностью укомплектована мебелью и техник",530.0,1519.4,True,https://re.kufar.by/vi/1069968464,38.6,,,5.0,6.0,,27,27.552938,53.896538,"Володарского ул, 15, Минск",Агентство недвижимости ''Юриэлт'' в Минске,,,19.0,3,
1069968473,2026-07-07T12:18:00Z,"Аренда 4 кв. по ул.Сторожовская,д.6","Площадь квартиры 217 кв. м.
3 раздельные спальни + просторная гостиная комната с обеденной зоной.
Санузел в каждой из комнат + гостевой.
Две лоджии +",5000.0,14334.0,True,https://re.kufar.by/vi/1069968473,217.0,1,,2.0,7.0,,22,27.556835,53.910324,"Сторожовская ул, 6, Минск",Агентство недвижимости ''Юриэлт'' в Минске,,260,170.0,3,
1072926012,2026-07-07T12:17:51Z,"2-к квартира  Игоря Лученка ул., 1","Сдается в аренду стильная 2-комнатная квартира в Минске, расположенная по адресу: ул. Игоря Лученка, в престижном Октябрьском районе. Этот новый дом 2",680.0,1949.42,True,https://re.kufar.by/vi/1072926012,42.0,3,,19.0,19.0,2022.0,28,27.5383,53.87,"Игоря Лученка ул, 1, Минск",ООО ТВОЯ СТОЛИЦА,,170,39.0,,
1070250285,2026-07-07T12:17:37Z,"Аренда 4 кв. по ул.Пионерская,д.7","Четырехкомнатная квартира по адресу: ул. Пионерская, дом 7.

Общая площадь квартиры - 133.1 кв.м. Дом повышенной комфортности!

Квартира полностью уко",1800.0,5160.24,True,https://re.kufar.by/vi/1070250285,133.1,3,,2.0,5.0,2008.0,22,27.487513,53.938892,"Пионерская ул, 7, Минск",Агентство недвижимости ''Юриэлт'' в Минске,,195,89.3,10,13.8
1070250286,2026-07-07T12:17:26Z,"Аренда 2 кв. по ул.Нововиленская,д.53","Сдается стильная евродвушка в ЖК «Левада» по адресу: ул. Нововиленская, дом 53!
Идеальный вариант для тех, кто ценит комфорт, эстетику и тишину в цент",770.0,2207.44,True,https://re.kufar.by/vi/1070250286,40.9,1,,9.0,9.0,2024.0,22,27.530254,53.937244,"Нововиленская ул, 53, Минск",Агентство недвижимости ''Юриэлт'' в Минске,,,31.1,10,
1072863148,2026-07-07T12:16:51Z,"2-к квартира  Козлова ул., 9","Сдается в аренду просторная 2-комнатная квартира-сталинка в Минске, расположенная по адресу: ул. Козлова. Первое заселение! Идеальное предложение для",1500.0,4300.2,True,https://re.kufar.by/vi/1072863148,56.0,1,,2.0,5.0,1958.0,23,27.5834,53.9085,"Козлова ул, 9, Минск",ООО ТВОЯ СТОЛИЦА,,,,,
1074277847,2026-07-07T12:16:27Z,"1-к квартира  Грекова ул., 4","Сдается уютная 1-комнатная квартира в Минске, расположенная в Заводском районе. Идеальное предложение для тех, кто ищет комфортное жилье с отличной тр",450.0,1290.06,True,https://re.kufar.by/vi/1074277847,34.6,3,,4.0,10.0,2015.0,26,27.6268,53.8671,"Грекова ул, 4, Минск",ООО ТВОЯ СТОЛИЦА,,,17.2,,10.2
1072808298,2026-07-07T12:15:31Z,"3-к квартира  Берута ул., 11/а","Сдается просторная 3-комнатная квартира в Минске, расположенная во Фрунзенском районе по ул. Берута, в непосредственной близости от станции метро Пушк",750.0,2150.1,True,https://re.kufar.by/vi/1072808298,110.0,1,,9.0,16.0,2008.0,30,27.506,53.9016,"Болеслава Берута ул, 11, Минск",ООО ТВОЯ СТОЛИЦА,,290,,,
1070353894,2026-07-07T12:12:50Z,"3-к квартира  Независимости просп., 22","Сдается просторная 3-комнатная квартира в самом сердце Минска! 

  

 Ищете идеальное жилье в центре столицы? Предлагаем в аренду шикарную 3-комнатную",1900.0,5446.92,True,https://re.kufar.by/vi/1070353894,100.0,3,,4.0,5.0,1954.0,27,27.5604,53.9009,"Независимости пр, 22, Минск",ООО ТВОЯ СТОЛИЦА,,,84.0,,7.33
1070781543,2026-07-07T12:11:30Z,"3-к квартира  Пионерская ул., 34","Сдается просторная 3-комнатная квартира в аренду в престижном Центральном районе, на улице Пионерская. Это отличное предложение для тех, кто ценит ком",1150.0,3296.82,True,https://re.kufar.by/vi/1070781543,82.0,3,,2.0,7.0,2008.0,22,27.4825,53.9393,"Пионерская ул, 34, Минск",ООО ТВОЯ СТОЛИЦА,,195,,,
1069904604,2026-07-07T12:10:47Z,"2-к квартира  Жореса Алфёрова ул., 7","Сдается стильная двухкомнатная квартира-студия в ЖК Манчестер м-н Минск - Мир. 

 Удобное расположение гарантирует легкий доступ к инфраструктуре и тр",750.0,2150.1,True,https://re.kufar.by/vi/1069904604,55.7,1,,6.0,25.0,2024.0,28,27.5518,53.8626,"Жореса Алфёрова ул, Минск",ООО ТВОЯ СТОЛИЦА,,170,,,
1076141489,2026-07-07T12:10:23Z,Сдам квартиру-студию на длительный срок,"Сдается уютная студия на длительный срок с 13 июля 2026 года. Рядом ст.метро «Аэродромная»,  ТРЦ «Авиа Молл». Предоплата 1400 бел. рублей + залог 1400",488.35,1400.0,False,https://re.kufar.by/vi/1076141489,29.6,3,,18.0,25.0,2021.0,28,27.538214352199187,53.862772901542215,"Мира пр, 16, Минск",Светлана,2.0,170,23.4,,
1075227850,2026-07-07T12:10:18Z,"3-к квартира  Тургенева ул., 5","Сдается в долгосрочную аренду просторная 3-комнатная двухуровневая квартира в Минске, по адресу ул. Тургенева, расположенная в Советском районе.",1025.0,2938.47,True,https://re.kufar.by/vi/1075227850,110.0,3,,14.0,15.0,2009.0,23,27.586,53.9382,"Тургенева ул, 5, Минск",ООО ТВОЯ СТОЛИЦА,,220,60.0,,12.0
1074213139,2026-07-07T12:08:26Z,"3-к квартира  Заславская ул., 17",Сдается просторная 3-комнатная квартира в аренду в Минске! Идеальный вариант для комфортного проживания в престижном Центральном районе. Это отличное,700.0,2006.76,True,https://re.kufar.by/vi/1074213139,72.2,3,,5.0,12.0,1983.0,22,27.5384,53.9093,"Заславская ул, 17, Минск",ООО ТВОЯ СТОЛИЦА,,90,67.6,,8.7
1074600189,2026-07-07T12:07:53Z,Cдам 2-ком. квартиру недалеко от центра Минска,"Сдается в аренду на длительный срок просторная 2-комнатная квартира в тихом зеленом месте г. Минска по ул. К. Либкнехта, 127. До ст.м. ""Грушевка"" - 10",650.0,1863.42,False,https://re.kufar.by/vi/1074600189,75.8,3,5,4.0,9.0,2012.0,29,27.509109,53.892071,"Карла Либкнехта ул, 127, Минск",Сергей,4.0,,43.2,1,13.7
1074188490,2026-07-07T12:05:59Z,"1-к квартира  Николы Теслы ул., 6","Сдается новая дизайнерская квартира в Минск Мире | Первое заселение 

 Сдается в долгосрочную аренду стильная квартира площадью 29 м.кв., рядом со ста",600.0,1720.08,True,https://re.kufar.by/vi/1074188490,29.0,1,,15.0,25.0,2021.0,28,27.5322,53.8701,"Николы Теслы ул, 6, Минск",ООО ТВОЯ СТОЛИЦА,,170,,,
1075346249,2026-07-07T12:05:06Z,"2-к квартира  Лобанка ул., 14","Сдается уютная 2-комнатная квартира в Минске, расположенная по ул. Лобанка, рядом с метро Каменная горка. Общая площадь 51.2 кв. метр. Идеальное предл",550.0,1576.74,True,https://re.kufar.by/vi/1075346249,51.2,3,,7.0,12.0,2005.0,30,27.4335,53.9045,"микрорайон Красный Бор-1, микрорайон Красный Бор, Минск",ООО ТВОЯ СТОЛИЦА,,,28.5,,11.1
1076140974,2026-07-07T12:04:55Z,Аренда 2-к квартиры  ул. Кирилла Туровского д.4. ЖК Маяк Минска,"Сдаётся 2-комнатная квартира в ЖК "" Маяк Минска"" по адресу: ул. Кирилла Туровского д.4. 

В квартире сделан хороший ремонт, есть все необходимое для к",690.67,1980.0,True,https://re.kufar.by/vi/1076140974,42.4,,,18.0,20.0,,24,27.654053,53.931541,"Кирилла Туровского ул, 4, Минск",ООО Абсолют Недвижимость,,325,38.59,,
1076140975,2026-07-07T12:04:55Z,Аренда 1-к квартиры ул. Михаила Савицкого д.20. ЖК Минск Мир,"Сдаётся 1-комнатная квартира в ЖК Минск Мир по адресу: ул. Михаила Савицкого д.20.

В квартире сделан хороший ремонт, есть вся необходимая мебель и те",488.35,1400.0,True,https://re.kufar.by/vi/1076140975,29.4,,,3.0,16.0,,28,27.535276,53.865467,"Михаила Савицкого ул, 20, Минск",ООО Абсолют Недвижимость,,170,25.1,,
1074736911,2026-07-07T12:04:34Z,"3-к квартира  Игоря Лученка ул., 15","Сдается в аренду просторная 3-комнатная квартира в Минске, расположенная по адресу: ул. Игоря Лученка. Это идеальное предложение для тех, кто ценит ко",1200.0,3440.16,True,https://re.kufar.by/vi/1074736911,71.0,3,,21.0,25.0,2025.0,28,27.5393,53.8689,"Игоря Лученка ул, 5, Минск",ООО ТВОЯ СТОЛИЦА,,170,43.0,,
1074296485,2026-07-07T12:04:11Z,2ух 3ех комнатная квартира с 1 июля,"Свободна с 1 июля.
Двухкомнатна (трёхкомнатная)квартира. Рядом м. Аэродромная, гипермаркет Авиамолл. 23 этаж. Окна выходят на 2 стороны: спальня на се",700.0,2006.76,False,https://re.kufar.by/vi/1074296485,50.0,3,5,23.0,25.0,2022.0,28,27.537792,53.864315,"Белградская ул, 9, Минск",Татьяна,4.0,170,,,
1076027583,2026-07-07T12:00:20Z,Сдам квартиру,"Сдается с 10.07 по 25.08 двухкомнатная квартира большой площади, есть вся необходимая мебель для проживания, идеальное транспортное сообщение, рядом р",450.0,1290.06,False,https://re.kufar.by/vi/1076027583,58.0,3,5,17.0,19.0,2005.0,27,27.602112,53.86431,"Рокоссовского пр, 76, Минск",ELENA,4.0,230,33.0,1,9.5
1072507481,2026-07-07T11:56:00Z,Аренда квартиры,"Сдаётся на длительный срок семье квартира от собственика,с заключением договора в жесе ( обязателен депозит, возвращается при расторжении договора в Ж",600.0,1720.08,False,https://re.kufar.by/vi/1072507481,65.0,1,10,9.0,16.0,2000.0,28,27.548302,53.884636,"Могилёвская ул, 20, Минск",Виталия,4.0,,50.0,3,12.0
1075187273,2026-07-07T11:48:27Z,Уютная 3-комнатная квартира с видом на парк и реку и отличной инфраструктурой для семьи.,"Сдаётся современная и уютная 3-комнатная квартира в отличном районе Минска.

Квартира расположена в шаговой доступности от станции метро Малиновка. Во",900.0,2580.12,False,https://re.kufar.by/vi/1075187273,75.0,1,10,14.0,20.0,2014.0,29,27.479815,53.854262,"Чюрлёниса ул, 8, Минск",Сергей,2.0,30,66.0,2,
1075106166,2026-07-07T11:47:58Z,Сдам 2х комнатную квартиру на длительный срок,Сдам двухкомнатную квартиру. Квартира сдается на длительный срок. Был кап.ремонт в 2019 году. Станция метро Партизанская в 7 минутах пешком. Этаж 5/5.,550.0,1576.74,False,https://re.kufar.by/vi/1075106166,43.0,1,,5.0,5.0,1980.0,26,27.634127,53.872459,"Филатова ул, 3А, Минск",Дмитрий,,,29.0,3,6.0
1076005084,2026-07-07T11:45:39Z,Долгосрочная аренда,Сдаётся 3-х комнатная квартира на длительный срок. Залоговая сумма в размере  месячной оплаты. Оплата: залог+предоплата за месяц+коммунальные услуги.,500.0,1433.4,False,https://re.kufar.by/vi/1076005084,63.0,3,1,2.0,9.0,1986.0,22,27.507842,53.931445,"Победителей пр, 75к1, Минск",Тамара,4.0,40,45.0,1,7.0
1076137933,2026-07-07T11:41:36Z,"Сдается 2-х комнатная квартира,  Минск Мир, на длительный период,  без животных,  без детей","Сдается 2х комнатная квартира (евродвушка) с новым ремонтом. 
В квартире имеется все необходимое для длительного проживания. Удобное расположение, ряд",600.0,1720.08,True,https://re.kufar.by/vi/1076137933,38.0,3,5,24.0,25.0,,28,27.541781,53.871222,"Белградская ул, 4, Минск",ЧТУП «СВ-СержТранс»,2.0,170,34.0,4,20.0
1074736913,2026-07-07T11:38:53Z,"3-к квартира  Мавра ул., 18","Сдается 3-комнатная квартира в Центральном районе Минска на улице Мавра. Отличное предложение для тех, кто ищет жилье рядом с метро.  

  

  Квартира",430.0,1232.72,True,https://re.kufar.by/vi/1074736913,65.0,1,,3.0,9.0,1971.0,24,27.559,53.9006,"Независимости пр, Минск",ООО ТВОЯ СТОЛИЦА,,,,,
1074736910,2026-07-07T11:36:36Z,"3-к квартира  Коласа ул., 55/1","Сдается 3-комнатная квартира в Минске – идеальный вариант для комфортной жизни в Центральном районе! 

 Предлагаем снять просторную 3-комнатную кварти",700.0,2006.76,True,https://re.kufar.by/vi/1074736910,80.2,1,,3.0,4.0,1950.0,24,27.559,53.9006,"Независимости пр, Минск",ООО ТВОЯ СТОЛИЦА,,,31.8,,29.4
1076136344,2026-07-07T11:26:44Z,"2-комн.квартира ул.Восточная 50,Советский район","Квартира сдается 2-ух.комнатная на длительный срок ( от года ) 
Ул.Восточная 50,Советский район 
Квартира укомплектована мебелью ,бытовой техникой.
Сд",418.59,1200.0,True,https://re.kufar.by/vi/1076136344,50.0,1,1,,,,23,27.598491,53.935941,"Восточная ул, 50, Минск",ООО Альфа-риэлт,,,,,
1072519743,2026-07-07T11:24:43Z,Аренда на длительный срок,"Сдается светлая 3-комнатная квартира на длительный срок:
ул. Быховская, д. 35 (5 минут пешком до метро «Ковальская Слобода»).

Район с отличной трансп",820.0,2350.78,False,https://re.kufar.by/vi/1072519743,82.6,4,10,8.0,8.0,2008.0,28,27.543523,53.876547,"Быховская ул, 35, Минск",Анастасия,2.0,15,51.7,3,10.8
1075752508,2026-07-07T11:19:17Z,Сдам  просторную 2х комнатную квартиру в рядом с м. Уручье,"Сдаётся на длительный срок светлая и просторная 2-комнатная квартира в Уручье — всего 5 минут пешком до станции метро «Уручье».

Квартира площадью 68",700.0,2006.76,False,https://re.kufar.by/vi/1075752508,71.0,1,5,10.0,12.0,2010.0,24,27.694207,53.946175,"Независимости пр, 170, Минск",Ольга,4.0,280,68.0,4,15.0
1050958490,2026-07-07T11:14:21Z,Сдам Квартиру евро 4-х комн. с камином и ванной для двоих на длительный срок,"Апартаменты евро 4-х комн. в центре города, район МинскМир, 5 минут до метро.

Евро 4-х комнатная квартира (з отдельные комнаты + отдельно кухня) с ди",1000.0,2866.8,False,https://re.kufar.by/vi/1050958490,80.0,3,10,7.0,10.0,2012.0,28,27.557286,53.870012,"Германовская ул, 15, Минск",Юлия,7.0,,55.0,1,13.0
1076134631,2026-07-07T11:09:29Z,аренда 2х комнатной квартиры,"Сдается двухкомнатная квартира в Минске, по улице Мястровская 17. Дом располагается в экологически чистом, престижном районе Лебяжий. Удобный выезд на",812.75,2330.0,True,https://re.kufar.by/vi/1076134631,655.0,3,5,6.0,9.0,2019.0,22,27.469035,53.937223,"Мястровская ул, 17, Минск",ООО ''ЮГ Хоум'',,,44.9,10,
1074643342,2026-07-07T11:04:46Z,1 командная квартира в долгосрочную аренду,"Прекрасная 1 комнатная квартира в долгосрочную аренду в хорошем , тихом районе Минска, приятные соседи и жильцы дома, хорошая инфраструктура, транспор",550.0,1576.74,False,https://re.kufar.by/vi/1074643342,43.0,1,5,14.0,19.0,2018.0,30,27.477857,53.899743,"Одоевского ул, 115В, Минск",Sveta,3.0,,28.0,1,9.0
1076133587,2026-07-07T11:00:42Z,ИЩУТ КВАРТИРУ,"ИЩУТ КВАРТИРУ 2 работающие девушки и воспитанный, кастрированный, привитый, дрессированный кот ищут аккуратную квартиру на срок от одного года. С июля",400.0,1146.72,False,https://re.kufar.by/vi/1076133587,35.0,,,,,,29,27.494251,53.872486,"Дзержинского пр, Минск",Дарья,,,35.0,,
1076133528,2026-07-07T11:00:06Z,Квартира на Тракторном заводе,"2х комнатная квартира, ул.Щербакова до метро Тракторный завод 12 мин.     2 этаж кирпичного дома           общая 43 кв.м жилая 30 кв.м кухня  6 кв.м с",366.26,1050.0,False,https://re.kufar.by/vi/1076133528,43.0,2,1,2.0,,1989.0,25,27.605507,53.88566,"Щербакова ул, Минск",Таисия Степановна,1.0,,30.0,3,6.0
1076132873,2026-07-07T10:57:17Z,"2 комн, сталинка, 3 этаж. до м. Площадь Победы 100м, есть все.","2 комнатная квартира, сталинка, высокие потолки. 100м до метро (Площадь Победы).
Полный комплект мебели, встроенная кухня, вся необходимая бытовая тех",800.0,2293.44,False,https://re.kufar.by/vi/1076132873,50.0,2,5,3.0,5.0,,22,27.572674,53.910118,"Киселёва ул, 5, Минск",Андрей,3.0,,33.0,3,6.0
1076132401,2026-07-07T10:52:03Z,Сдам квартиру Грибоедова 1 Минск,"Сдам квартиру ,на долгий срок !  Грибоедова 1 , 
 Пол ламинат Pergo
Стены микро цемент 
Телик - 75 lg + саундбар 
Стол 60*180
Деревянные жалюзи - бамб",700.0,2006.76,False,https://re.kufar.by/vi/1076132401,50.0,2,10,15.0,24.0,2018.0,22,27.527354,53.911874,"Грибоедова ул, 1, Минск",Евгений,1.0,,40.0,10,15.0
1076128193,2026-07-07T10:42:43Z,Аренда квартиры,"Тихая просторная современная 2-комн квартира с одной спальной и гардеробной. 
Стиральная, посудомоечная машины, резервный водонагреватель и др. 
Приве",800.0,2293.44,False,https://re.kufar.by/vi/1076128193,71.5,4,5,12.0,15.0,2021.0,29,27.524632,53.884148,"3-й Железнодорожный переулок, 10, Минск",Николай,4.0,55,30.5,10,18.0
1073075734,2026-07-07T10:39:22Z,В историческом центре Минска  СОБСТВЕННИК СДАЁТ уютную и стильную 2-комнатную квартиру,СОБСТВЕННИК СДАЁТ уютную и стильную 2-комнатную квартиру с гардеробной в историческом центре Минска на длительный срок с официальным заключением догов,700.0,2006.76,False,https://re.kufar.by/vi/1073075734,50.0,1,5,5.0,5.0,,29,27.551941,53.899371,"Городской Вал ул, 9, Минск",Елена,1.0,,,3,
1075863903,2026-07-07T10:28:31Z,Сдам 1-комнатную квартиру,"Первая сдача. Новый ремонт и бытовая техника. Удобная инфраструктура. Торговый центр Момо
 Расположение: 5 минут от ст. метро Могилевская 
Квартира ос",450.0,1290.06,False,https://re.kufar.by/vi/1075863903,42.9,1,5,17.0,17.0,2008.0,26,27.681864,53.862956,"Байкальская ул, 70, Минск",Ирина,,10,18.0,1,9.3
1075868945,2026-07-07T10:18:28Z,Сдам Квартиру на длительный срок,"Комфортабельная квартира от собственника!
Теплая, уютная, красивая, светлая квартира ждет
Вас для приятного проживания. 5/16 этажного каркасно-блочног",1000.0,2866.8,False,https://re.kufar.by/vi/1075868945,88.8,4,5,5.0,16.0,,30,27.459675,53.905371,"Притыцкого ул, 75, Минск",Алёна,3.0,80,66.0,10,
